TimeStamp,Value,HapticFeedback
2023-12-27 23:00:54,95,False
2023-12-27 23:00:56,97,False
2023-12-27 23:00:59,100,False
2023-12-27 23:00:59,103,False
2023-12-27 23:01:00,107,False
2023-12-27 23:01:01,109,False
2023-12-27 23:01:02,112,False
2023-12-27 23:01:03,115,True
2023-12-27 23:01:04,116,False
2023-12-27 23:01:05,117,False
2023-12-27 23:01:08,116,False
2023-12-27 23:01:10,117,False
2023-12-27 23:01:11,118,False
2023-12-27 23:01:12,119,True
2023-12-27 23:01:15,118,False
2023-12-27 23:01:16,117,False
2023-12-27 23:01:17,115,False
2023-12-27 23:01:18,114,False
2023-12-27 23:01:19,112,False
2023-12-27 23:01:20,110,False
2023-12-27 23:01:21,108,False
2023-12-27 23:01:22,0,False
2023-12-27 23:01:23,110,False
2023-12-27 23:01:24,109,False
2023-12-27 23:01:25,108,False
2023-12-27 23:01:26,106,False
2023-12-27 23:01:27,105,False
2023-12-27 23:01:28,103,False
2023-12-27 23:01:29,100,False
2023-12-27 23:01:30,97,False
2023-12-27 23:01:31,95,False
2023-12-27 23:01:32,93,False
2023-12-27 23:01:33,91,False
2023-12-27 23:01:34,90,False
2023-12-27 23:01:36,89,False
2023-12-27 23:01:38,90,False
2023-12-27 23:01:39,91,False
2023-12-27 23:01:40,92,False
2023-12-27 23:01:42,93,False
2023-12-27 23:01:44,94,False
2023-12-27 23:01:45,96,False
2023-12-27 23:01:46,97,False
2023-12-27 23:01:49,98,False
2023-12-27 23:01:51,99,False
2023-12-27 23:01:52,101,False
2023-12-27 23:01:53,102,False
2023-12-27 23:01:54,103,False
2023-12-27 23:01:58,103,False
2023-12-27 23:01:58,104,False
2023-12-27 23:01:58,105,False
2023-12-27 23:01:58,106,False
2023-12-27 23:01:59,107,False
2023-12-27 23:02:01,106,False
2023-12-27 23:02:02,104,False
2023-12-27 23:02:03,103,False
2023-12-27 23:02:04,102,False
2023-12-27 23:02:05,101,False
2023-12-27 23:02:08,97,False
2023-12-27 23:02:08,94,False
2023-12-27 23:02:09,92,False
2023-12-27 23:02:11,90,False
2023-12-27 23:02:11,88,False
2023-12-27 23:02:12,86,False
2023-12-27 23:02:13,84,False
2023-12-27 23:02:14,83,False
2023-12-27 23:02:15,81,False
2023-12-27 23:02:17,80,False
