TimeStamp,Value,HapticFeedback
2023-12-27 22:43:13,80,False
2023-12-27 22:43:14,81,False
2023-12-27 22:43:15,0,False
2023-12-27 22:43:16,81,False
2023-12-27 22:43:17,80,False
2023-12-27 22:43:18,81,False
2023-12-27 22:43:19,82,False
2023-12-27 22:43:21,83,False
2023-12-27 22:43:22,84,False
2023-12-27 22:43:23,86,False
2023-12-27 22:43:24,87,False
2023-12-27 22:43:26,88,False
2023-12-27 22:43:27,89,False
2023-12-27 22:43:29,92,False
2023-12-27 22:43:30,95,False
2023-12-27 22:43:31,96,False
2023-12-27 22:43:32,100,False
2023-12-27 22:43:34,102,False
2023-12-27 22:43:35,104,False
2023-12-27 22:43:37,108,False
2023-12-27 22:43:38,110,False
2023-12-27 22:43:39,115,True
2023-12-27 22:43:40,118,False
2023-12-27 22:43:41,123,False
2023-12-27 22:43:42,129,False
2023-12-27 22:43:43,130,False
2023-12-27 22:43:44,127,False
2023-12-27 22:43:45,125,False
2023-12-27 22:43:46,123,False
2023-12-27 22:43:47,122,False
2023-12-27 22:43:49,121,True
2023-12-27 22:43:50,120,False
2023-12-27 22:43:55,121,False
2023-12-27 22:43:57,122,False
2023-12-27 22:43:58,121,True
2023-12-27 22:44:00,120,False
2023-12-27 22:44:02,118,False
2023-12-27 22:44:03,117,False
2023-12-27 22:44:04,115,False
2023-12-27 22:44:06,112,False
2023-12-27 22:44:07,110,False
2023-12-27 22:44:08,107,False
2023-12-27 22:44:09,106,False
2023-12-27 22:44:10,105,False
2023-12-27 22:44:11,103,False
2023-12-27 22:44:12,102,False
2023-12-27 22:44:13,0,False
2023-12-27 22:44:14,101,False
2023-12-27 22:44:15,102,False
2023-12-27 22:44:16,0,False
2023-12-27 22:44:17,102,False
2023-12-27 22:44:19,103,False
2023-12-27 22:44:20,104,False
2023-12-27 22:44:24,105,False
2023-12-27 22:44:25,104,False
2023-12-27 22:44:27,105,False
2023-12-27 22:44:32,104,False
2023-12-27 22:44:35,103,False
2023-12-27 22:44:36,104,False
2023-12-27 22:44:37,105,False
2023-12-27 22:44:38,104,False
2023-12-27 22:44:40,106,False
2023-12-27 22:44:41,104,False
2023-12-27 22:44:42,103,False
2023-12-27 22:44:43,102,False
2023-12-27 22:44:44,100,False
2023-12-27 22:44:45,98,False
2023-12-27 22:44:46,96,False
2023-12-27 22:44:47,94,False
2023-12-27 22:44:48,91,False
2023-12-27 22:44:49,89,False
2023-12-27 22:44:50,87,False
