TimeStamp,Value,HapticFeedback
2023-12-27 23:20:48,107,False
2023-12-27 23:20:49,110,False
2023-12-27 23:20:50,111,False
2023-12-27 23:20:51,114,False
2023-12-27 23:20:52,116,True
2023-12-27 23:20:53,119,False
2023-12-27 23:20:54,121,False
2023-12-27 23:20:55,122,False
2023-12-27 23:20:57,123,False
2023-12-27 23:20:59,124,False
2023-12-27 23:21:00,125,False
2023-12-27 23:21:01,126,True
2023-12-27 23:21:03,128,False
2023-12-27 23:21:04,129,False
2023-12-27 23:21:05,130,False
2023-12-27 23:21:06,131,False
2023-12-27 23:21:09,130,False
2023-12-27 23:21:11,128,True
2023-12-27 23:21:11,127,False
2023-12-27 23:21:12,126,False
2023-12-27 23:21:13,123,False
2023-12-27 23:21:14,120,False
2023-12-27 23:21:15,116,False
2023-12-27 23:21:16,112,False
2023-12-27 23:21:17,109,False
2023-12-27 23:21:18,107,False
2023-12-27 23:21:20,105,False
2023-12-27 23:21:21,108,False
2023-12-27 23:21:21,107,False
2023-12-27 23:21:22,110,False
2023-12-27 23:21:23,112,False
2023-12-27 23:21:24,111,False
2023-12-27 23:21:27,112,False
2023-12-27 23:21:28,111,False
2023-12-27 23:21:30,110,False
2023-12-27 23:21:31,109,False
2023-12-27 23:21:34,111,False
2023-12-27 23:21:35,113,False
2023-12-27 23:21:36,114,False
2023-12-27 23:21:37,115,True
2023-12-27 23:21:38,116,False
2023-12-27 23:21:39,117,False
2023-12-27 23:21:40,118,False
2023-12-27 23:21:41,119,False
2023-12-27 23:21:43,121,False
2023-12-27 23:21:44,122,False
2023-12-27 23:21:46,121,False
2023-12-27 23:21:47,120,True
2023-12-27 23:21:48,119,False
2023-12-27 23:21:50,118,False
2023-12-27 23:21:50,117,False
2023-12-27 23:21:51,116,False
2023-12-27 23:21:52,114,False
2023-12-27 23:21:53,112,False
2023-12-27 23:21:54,111,False
2023-12-27 23:21:55,110,False
2023-12-27 23:21:56,107,False
2023-12-27 23:21:57,104,False
2023-12-27 23:21:58,101,False
2023-12-27 23:22:00,99,False
2023-12-27 23:22:01,98,False
2023-12-27 23:22:02,99,False
2023-12-27 23:22:03,100,False
2023-12-27 23:22:04,102,False
2023-12-27 23:22:05,103,False
2023-12-27 23:22:06,104,False
2023-12-27 23:22:08,105,False
2023-12-27 23:22:09,104,False
2023-12-27 23:22:11,103,False
2023-12-27 23:22:12,102,False
2023-12-27 23:22:14,101,False
2023-12-27 23:22:16,99,False
2023-12-27 23:22:17,97,False
2023-12-27 23:22:18,95,False
2023-12-27 23:22:20,96,False
2023-12-27 23:22:21,97,False
2023-12-27 23:22:22,95,False
2023-12-27 23:22:23,96,False
2023-12-27 23:22:24,94,False
2023-12-27 23:22:25,92,False
2023-12-27 23:22:26,91,False
2023-12-27 23:22:27,88,False
2023-12-27 23:22:28,87,False
2023-12-27 23:22:29,85,False
2023-12-27 23:22:30,84,False
2023-12-27 23:22:33,85,False
2023-12-27 23:22:35,86,False
2023-12-27 23:22:36,87,False
2023-12-27 23:22:37,89,False
2023-12-27 23:22:38,90,False
2023-12-27 23:22:39,89,False
2023-12-27 23:22:40,0,False
2023-12-27 23:22:41,88,False
2023-12-27 23:22:44,87,False
2023-12-27 23:22:49,88,False
2023-12-27 23:22:50,89,False
2023-12-27 23:22:52,90,False
2023-12-27 23:22:52,93,False
2023-12-27 23:22:53,94,False
2023-12-27 23:22:54,96,False
2023-12-27 23:22:56,97,False
2023-12-27 23:22:57,96,False
2023-12-27 23:22:58,97,False
2023-12-27 23:23:01,96,False
2023-12-27 23:23:02,95,False
2023-12-27 23:23:03,94,False
2023-12-27 23:23:04,93,False
2023-12-27 23:23:05,92,False
2023-12-27 23:23:07,91,False
2023-12-27 23:23:08,90,False
2023-12-27 23:23:09,89,False
2023-12-27 23:23:10,88,False
2023-12-27 23:23:18,87,False
2023-12-27 23:23:20,88,False
2023-12-27 23:23:24,87,False
2023-12-27 23:23:25,86,False
2023-12-27 23:23:27,85,False
2023-12-27 23:23:28,86,False
2023-12-27 23:23:29,85,False
2023-12-27 23:23:31,86,False
2023-12-27 23:23:35,85,False
2023-12-27 23:23:36,0,False
2023-12-27 23:23:37,85,False
2023-12-27 23:23:38,84,False
2023-12-27 23:23:39,83,False
2023-12-27 23:23:43,84,False
2023-12-27 23:23:47,83,False
2023-12-27 23:23:51,84,False
2023-12-27 23:23:53,85,False
2023-12-27 23:23:54,85,False
2023-12-27 23:23:54,0,False
2023-12-27 23:23:55,84,False
2023-12-27 23:23:56,86,False
2023-12-27 23:23:58,85,False
2023-12-27 23:23:59,84,False
2023-12-27 23:24:00,85,False
2023-12-27 23:24:02,83,False
2023-12-27 23:24:03,84,False
2023-12-27 23:24:04,85,False
2023-12-27 23:24:05,87,False
2023-12-27 23:24:06,89,False
2023-12-27 23:24:07,90,False
2023-12-27 23:24:08,89,False
2023-12-27 23:24:09,88,False
2023-12-27 23:24:10,87,False
2023-12-27 23:24:11,88,False
2023-12-27 23:24:13,87,False
