TimeStamp,Value,HapticFeedback
2023-12-27 14:20:16,90,False
2023-12-27 14:20:17,91,False
2023-12-27 14:20:18,90,False
2023-12-27 14:20:19,91,False
2023-12-27 14:20:20,93,False
2023-12-27 14:20:21,94,False
2023-12-27 14:20:22,92,False
2023-12-27 14:20:24,93,False
2023-12-27 14:20:27,94,False
2023-12-27 14:20:28,95,False
2023-12-27 14:20:29,93,False
2023-12-27 14:20:30,92,False
2023-12-27 14:20:32,91,False
2023-12-27 14:20:33,91,False
2023-12-27 14:20:33,90,False
2023-12-27 14:20:34,92,False
2023-12-27 14:20:36,91,False
2023-12-27 14:20:37,92,False
2023-12-27 14:20:38,91,False
2023-12-27 14:20:39,90,False
2023-12-27 14:20:41,89,False
2023-12-27 14:20:42,88,False
2023-12-27 14:20:43,89,False
2023-12-27 14:20:44,87,False
2023-12-27 14:20:45,84,False
2023-12-27 14:20:46,85,False
2023-12-27 14:20:47,86,False
2023-12-27 14:20:48,88,False
2023-12-27 14:20:49,87,False
2023-12-27 14:20:51,86,False
2023-12-27 14:20:52,84,False
2023-12-27 14:20:53,82,False
2023-12-27 14:20:54,81,False
2023-12-27 14:20:56,82,False
2023-12-27 14:20:58,84,False
2023-12-27 14:20:59,85,False
2023-12-27 14:21:01,84,False
2023-12-27 14:21:02,85,False
2023-12-27 14:21:03,83,False
2023-12-27 14:21:04,82,False
2023-12-27 14:21:05,81,False
2023-12-27 14:21:06,80,False
2023-12-27 14:21:07,77,False
2023-12-27 14:21:09,78,False
2023-12-27 14:21:12,75,False
2023-12-27 14:21:12,73,False
2023-12-27 14:21:14,74,False
2023-12-27 14:21:15,75,False
2023-12-27 14:21:16,74,False
2023-12-27 14:21:17,73,False
2023-12-27 14:21:18,74,False
2023-12-27 14:21:19,75,False
2023-12-27 14:21:20,77,False
2023-12-27 14:21:21,78,False
2023-12-27 14:21:24,80,False
2023-12-27 14:21:24,82,False
2023-12-27 14:21:25,85,False
2023-12-27 14:21:26,88,False
2023-12-27 14:21:27,89,False
2023-12-27 14:21:28,90,False
2023-12-27 14:21:32,89,False
2023-12-27 14:21:33,88,False
2023-12-27 14:21:36,87,False
2023-12-27 14:21:37,86,False
2023-12-27 14:21:38,84,False
2023-12-27 14:21:39,85,False
2023-12-27 14:21:40,87,False
2023-12-27 14:21:42,88,False
2023-12-27 14:21:45,87,False
2023-12-27 14:21:45,86,False
2023-12-27 14:21:48,87,False
2023-12-27 14:21:48,88,False
2023-12-27 14:21:49,90,False
2023-12-27 14:21:50,92,False
2023-12-27 14:21:51,91,False
2023-12-27 14:21:52,90,False
2023-12-27 14:21:53,92,False
2023-12-27 14:21:54,91,False
2023-12-27 14:21:55,89,False
2023-12-27 14:21:56,90,False
2023-12-27 14:21:57,92,False
2023-12-27 14:21:58,91,False
2023-12-27 14:21:59,90,False
2023-12-27 14:22:00,92,False
2023-12-27 14:22:01,93,False
2023-12-27 14:22:06,91,False
2023-12-27 14:22:06,90,False
2023-12-27 14:22:09,92,False
2023-12-27 14:22:09,93,False
2023-12-27 14:22:10,94,False
2023-12-27 14:22:11,92,False
2023-12-27 14:22:14,91,False
2023-12-27 14:22:17,94,False
2023-12-27 14:22:19,95,False
2023-12-27 14:22:19,97,False
2023-12-27 14:22:22,96,False
2023-12-27 14:22:22,94,False
2023-12-27 14:22:23,92,False
2023-12-27 14:22:24,90,False
2023-12-27 14:22:25,89,False
2023-12-27 14:22:26,90,False
2023-12-27 14:22:27,91,False
2023-12-27 14:22:30,90,False
2023-12-27 14:22:30,91,False
2023-12-27 14:22:31,92,False
2023-12-27 14:22:32,90,False
2023-12-27 14:22:33,89,False
2023-12-27 14:22:34,87,False
2023-12-27 14:22:35,86,False
2023-12-27 14:22:36,87,False
2023-12-27 14:22:37,88,False
2023-12-27 14:22:38,89,False
2023-12-27 14:22:39,88,False
2023-12-27 14:22:42,87,False
2023-12-27 14:22:42,86,False
2023-12-27 14:22:42,85,False
2023-12-27 14:22:43,86,False
2023-12-27 14:22:46,85,False
2023-12-27 14:22:46,83,False
2023-12-27 14:22:47,82,False
2023-12-27 14:22:48,83,False
2023-12-27 14:22:51,84,False
2023-12-27 14:22:51,83,False
2023-12-27 14:22:54,81,False
2023-12-27 14:22:56,84,False
2023-12-27 14:22:58,83,False
2023-12-27 14:22:59,82,False
2023-12-27 14:23:01,83,False
2023-12-27 14:23:02,86,False
2023-12-27 14:23:04,84,False
2023-12-27 14:23:05,85,False
2023-12-27 14:23:06,86,False
2023-12-27 14:23:07,83,False
2023-12-27 14:23:08,84,False
2023-12-27 14:23:09,82,False
2023-12-27 14:23:10,83,False
2023-12-27 14:23:11,84,False
2023-12-27 14:23:12,85,False
2023-12-27 14:23:13,84,False
2023-12-27 14:23:15,87,False
2023-12-27 14:23:17,88,False
2023-12-27 14:23:19,87,False
2023-12-27 14:23:21,88,False
2023-12-27 14:23:24,89,False
2023-12-27 14:23:25,90,False
2023-12-27 14:23:26,89,False
2023-12-27 14:23:28,90,False
2023-12-27 14:23:29,92,False
2023-12-27 14:23:30,95,False
2023-12-27 14:23:31,96,False
2023-12-27 14:23:32,95,False
2023-12-27 14:23:34,94,False
2023-12-27 14:23:36,90,False
2023-12-27 14:23:37,88,False
2023-12-27 14:23:38,86,False
2023-12-27 14:23:40,84,False
2023-12-27 14:23:41,83,False
2023-12-27 14:23:42,84,False
2023-12-27 14:23:43,85,False
2023-12-27 14:23:44,86,False
2023-12-27 14:23:45,84,False
2023-12-27 14:23:46,85,False
2023-12-27 14:23:48,84,False
2023-12-27 14:23:49,86,False
2023-12-27 14:23:50,87,False
2023-12-27 14:23:52,88,False
2023-12-27 14:23:53,90,False
2023-12-27 14:23:55,89,False
2023-12-27 14:23:56,88,False
2023-12-27 14:23:57,87,False
2023-12-27 14:24:01,85,False
2023-12-27 14:24:03,86,False
2023-12-27 14:24:04,87,False
2023-12-27 14:24:05,88,False
2023-12-27 14:24:06,89,False
2023-12-27 14:24:08,90,False
2023-12-27 14:24:09,89,False
2023-12-27 14:24:10,88,False
2023-12-27 14:24:13,87,False
2023-12-27 14:24:15,86,False
2023-12-27 14:24:16,85,False
2023-12-27 14:24:17,84,False
2023-12-27 14:24:18,85,False
2023-12-27 14:24:19,86,False
2023-12-27 14:24:20,85,False
2023-12-27 14:24:22,83,False
2023-12-27 14:24:23,80,False
2023-12-27 14:24:25,76,False
2023-12-27 14:24:27,77,False
2023-12-27 14:24:28,79,False
2023-12-27 14:24:29,78,False
2023-12-27 14:24:31,76,False
2023-12-27 14:24:32,75,False
2023-12-27 14:24:33,76,False
2023-12-27 14:24:34,77,False
2023-12-27 14:24:35,76,False
2023-12-27 14:24:37,75,False
2023-12-27 14:24:38,74,False
2023-12-27 14:24:39,73,False
2023-12-27 14:24:41,72,False
2023-12-27 14:24:43,70,False
2023-12-27 14:24:44,69,False
2023-12-27 14:24:45,67,False
2023-12-27 14:24:46,68,False
2023-12-27 14:24:47,69,False
2023-12-27 14:24:50,0,False
2023-12-27 14:24:51,70,False
2023-12-27 14:24:52,72,False
