TimeStamp,Value,HapticFeedback
2023-12-27 16:53:54,91,False
2023-12-27 16:54:04,92,False
2023-12-27 16:54:08,91,False
2023-12-27 16:54:09,90,False
2023-12-27 16:54:10,89,False
2023-12-27 16:54:11,87,False
2023-12-27 16:54:12,86,False
2023-12-27 16:54:13,84,False
2023-12-27 16:54:14,85,False
2023-12-27 16:54:15,86,False
2023-12-27 16:54:17,87,False
2023-12-27 16:54:18,88,False
2023-12-27 16:54:21,87,False
2023-12-27 16:54:22,86,False
2023-12-27 16:54:23,0,False
2023-12-27 16:54:24,84,False
2023-12-27 16:54:26,86,False
2023-12-27 16:54:27,88,False
2023-12-27 16:54:28,89,False
2023-12-27 16:54:29,87,False
2023-12-27 16:54:30,88,False
2023-12-27 16:54:31,86,False
2023-12-27 16:54:32,85,False
2023-12-27 16:54:33,84,False
2023-12-27 16:54:36,83,False
2023-12-27 16:54:40,84,False
2023-12-27 16:54:41,85,False
2023-12-27 16:54:44,84,False
2023-12-27 16:54:46,82,False
2023-12-27 16:54:47,81,False
2023-12-27 16:54:48,82,False
2023-12-27 16:54:50,83,False
2023-12-27 16:54:51,0,False
2023-12-27 16:54:52,84,False
2023-12-27 16:54:54,85,False
2023-12-27 16:54:55,86,False
2023-12-27 16:54:56,87,False
2023-12-27 16:54:57,88,False
2023-12-27 16:54:58,90,False
2023-12-27 16:55:01,89,False
2023-12-27 16:55:03,0,False
2023-12-27 16:55:05,88,False
2023-12-27 16:55:06,87,False
2023-12-27 16:55:08,88,False
2023-12-27 16:55:09,89,False
2023-12-27 16:55:11,88,False
2023-12-27 16:55:12,87,False
2023-12-27 16:55:14,86,False
2023-12-27 16:55:15,85,False
2023-12-27 16:55:18,84,False
2023-12-27 16:55:19,83,False
2023-12-27 16:55:20,82,False
