TimeStamp,Value,HapticFeedback
2023-12-27 23:12:41,93,False
2023-12-27 23:12:44,94,False
2023-12-27 23:12:45,97,False
2023-12-27 23:12:46,99,False
2023-12-27 23:12:47,103,False
2023-12-27 23:12:48,107,False
2023-12-27 23:12:49,111,False
2023-12-27 23:12:51,112,False
2023-12-27 23:12:51,113,False
2023-12-27 23:12:52,115,True
2023-12-27 23:12:53,116,False
2023-12-27 23:12:54,117,False
2023-12-27 23:12:55,118,False
2023-12-27 23:13:02,119,True
2023-12-27 23:13:03,120,False
2023-12-27 23:13:05,119,False
2023-12-27 23:13:06,118,False
2023-12-27 23:13:07,116,False
2023-12-27 23:13:08,115,False
2023-12-27 23:13:09,112,False
2023-12-27 23:13:10,0,False
2023-12-27 23:13:11,114,False
2023-12-27 23:13:12,112,False
2023-12-27 23:13:13,111,False
2023-12-27 23:13:14,110,False
2023-12-27 23:13:15,109,False
2023-12-27 23:13:16,107,False
2023-12-27 23:13:17,105,False
2023-12-27 23:13:18,103,False
2023-12-27 23:13:19,100,False
2023-12-27 23:13:20,99,False
2023-12-27 23:13:21,98,False
2023-12-27 23:13:22,97,False
2023-12-27 23:13:23,96,False
2023-12-27 23:13:27,97,False
2023-12-27 23:13:29,98,False
2023-12-27 23:13:30,99,False
2023-12-27 23:13:31,100,False
2023-12-27 23:13:32,103,False
2023-12-27 23:13:33,105,False
2023-12-27 23:13:34,106,False
2023-12-27 23:13:36,107,False
2023-12-27 23:13:42,108,False
2023-12-27 23:13:42,107,False
2023-12-27 23:13:45,106,False
2023-12-27 23:13:51,107,False
2023-12-27 23:13:52,106,False
2023-12-27 23:13:53,107,False
2023-12-27 23:13:56,106,False
2023-12-27 23:13:58,105,False
2023-12-27 23:14:00,104,False
2023-12-27 23:14:01,103,False
2023-12-27 23:14:02,102,False
2023-12-27 23:14:03,101,False
2023-12-27 23:14:05,100,False
2023-12-27 23:14:06,99,False
2023-12-27 23:14:07,98,False
2023-12-27 23:14:08,97,False
2023-12-27 23:14:09,96,False
2023-12-27 23:14:10,94,False
2023-12-27 23:14:11,92,False
2023-12-27 23:14:12,90,False
2023-12-27 23:14:13,89,False
2023-12-27 23:14:14,88,False
2023-12-27 23:14:15,87,False
2023-12-27 23:14:16,86,False
2023-12-27 23:14:17,85,False
2023-12-27 23:14:19,84,False
2023-12-27 23:14:22,85,False
2023-12-27 23:14:23,86,False
2023-12-27 23:14:29,85,False
2023-12-27 23:14:31,86,False
2023-12-27 23:14:35,85,False
2023-12-27 23:14:37,86,False
2023-12-27 23:14:38,87,False
2023-12-27 23:14:39,88,False
2023-12-27 23:14:40,89,False
2023-12-27 23:14:41,90,False
2023-12-27 23:14:42,92,False
2023-12-27 23:14:43,93,False
2023-12-27 23:14:45,94,False
2023-12-27 23:14:47,95,False
2023-12-27 23:14:48,96,False
2023-12-27 23:14:49,97,False
2023-12-27 23:14:59,96,False
2023-12-27 23:15:01,95,False
2023-12-27 23:15:03,94,False
2023-12-27 23:15:04,93,False
2023-12-27 23:15:05,92,False
2023-12-27 23:15:06,91,False
2023-12-27 23:15:07,90,False
2023-12-27 23:15:08,88,False
2023-12-27 23:15:09,87,False
2023-12-27 23:15:10,85,False
2023-12-27 23:15:11,84,False
2023-12-27 23:15:13,83,False
2023-12-27 23:15:15,82,False
2023-12-27 23:15:18,81,False
2023-12-27 23:15:19,82,False
2023-12-27 23:15:20,83,False
2023-12-27 23:15:21,84,False
2023-12-27 23:15:22,0,False
2023-12-27 23:15:23,83,False
2023-12-27 23:15:24,85,False
2023-12-27 23:15:27,84,False
2023-12-27 23:15:28,83,False
2023-12-27 23:15:30,82,False
2023-12-27 23:15:31,81,False
2023-12-27 23:15:32,80,False
2023-12-27 23:15:36,79,False
2023-12-27 23:15:37,80,False
2023-12-27 23:15:38,81,False
2023-12-27 23:15:39,79,False
2023-12-27 23:15:41,0,False
2023-12-27 23:15:42,82,False
2023-12-27 23:15:43,83,False
2023-12-27 23:15:44,82,False
2023-12-27 23:15:45,81,False
2023-12-27 23:15:46,80,False
2023-12-27 23:15:47,79,False
2023-12-27 23:15:48,82,False
2023-12-27 23:15:49,84,False
2023-12-27 23:15:50,87,False
2023-12-27 23:15:51,86,False
2023-12-27 23:15:52,84,False
2023-12-27 23:15:54,85,False
2023-12-27 23:15:55,86,False
2023-12-27 23:15:56,88,False
2023-12-27 23:15:58,87,False
2023-12-27 23:15:59,0,False
2023-12-27 23:16:01,86,False
2023-12-27 23:16:02,85,False
2023-12-27 23:16:03,84,False
2023-12-27 23:16:04,85,False
2023-12-27 23:16:06,84,False
2023-12-27 23:16:08,83,False
2023-12-27 23:16:10,82,False
2023-12-27 23:16:12,83,False
2023-12-27 23:16:13,82,False
2023-12-27 23:16:15,81,False
2023-12-27 23:16:16,80,False
2023-12-27 23:16:17,79,False
2023-12-27 23:16:20,80,False
2023-12-27 23:16:20,83,False
2023-12-27 23:16:20,82,False
2023-12-27 23:16:22,82,False
2023-12-27 23:16:24,84,False
2023-12-27 23:16:26,83,False
2023-12-27 23:16:27,85,False
2023-12-27 23:16:28,86,False
2023-12-27 23:16:29,85,False
2023-12-27 23:16:30,87,False
2023-12-27 23:16:32,86,False
2023-12-27 23:16:34,85,False
